x y z Ts
3.170100000e-05 1.117580670e-01 0.0 575.080100
3.770800000e-05 1.120572840e-01 0.0 575.052100
5.114300000e-05 1.123520610e-01 0.0 575.022745
7.207000000e-05 1.126458800e-01 0.0 574.993441
1.007450000e-04 1.129420520e-01 0.0 574.963840
1.366650000e-04 1.132344080e-01 0.0 574.934538
1.809240000e-04 1.135320850e-01 0.0 574.904599
2.319730000e-04 1.138241150e-01 0.0 574.875107
2.918260000e-04 1.141216990e-01 0.0 574.844910
3.591650000e-04 1.144176870e-01 0.0 574.814712
4.332990000e-04 1.147091220e-01 0.0 574.784797
5.141960000e-04 1.149966090e-01 0.0 574.752509
5.962860000e-04 1.152620200e-01 0.0 574.608826
6.852120000e-04 1.155249250e-01 0.0 574.465286
7.830820000e-04 1.157904600e-01 0.0 574.318923
9.340420000e-04 1.161705780e-01 0.0 574.107394
1.161544000e-03 1.167160740e-01 0.0 573.801717
1.394321000e-03 1.172502860e-01 0.0 573.500338
1.636289000e-03 1.177823920e-01 0.0 573.198021
1.885232000e-03 1.183074720e-01 0.0 573.062020
2.144389000e-03 1.188324360e-01 0.0 572.970139
2.411311000e-03 1.193521570e-01 0.0 572.878446
2.686732000e-03 1.198680370e-01 0.0 572.786667
2.968342000e-03 1.203760790e-01 0.0 572.695505
3.261577000e-03 1.208858850e-01 0.0 572.858025
3.563037000e-03 1.213912660e-01 0.0 573.301805
